left,right,match,pred_ditto_xl,pred_chatgpt_0,pred_finetune_ada,pred_finetune_curie,pred_finetune_ada_large,pred_finetune_curie_large
title: Canon Lithium-Ion Battery Pack LP-E10 for EOS Rebel T3 Digital Camera (5108B002),title: Garmin Montana Lithium-Ion Battery Pack Pack | Sportsman's Warehouse,False,False,False,False,True,False,False
title: Sandisk 32GB SDSDAA-032G SDHC Card 15MB/s Class 4 Bulk,title: Sandisk 32GB Ultra SDSQUNB-032G microSDHC Card r80MB/s w15MB/s Class 10 UHS-I,False,True,False,True,True,True,True
title: Aluratek ADPF08SF 8-Inch Digital Photo Frame -800x600 Hi Resolution Lighting & Studio - Page 211 | EISF,"title: Aluratek 8-Inch Digital Photo Frame,  Aluratek Frame  Overview - CNET",True,True,True,True,True,True,True
title: Aluratek ADPF08SF 8-Inch Digital Photo Frame -800x600 Hi Resolution Lighting & Studio - Page 211 | EISF,title: ViewSonic VFD820-50 - digital photo frame  ViewSonic frame Digital Camera Accessories CDWG.com,False,False,False,False,False,False,True
title: 360Rize 360Orb  360Orb PRO24B - VideoGuys.com,title: 360RIZE 360Orb 360° Plug-n-Play Rig for GoPro HERO4/3+/3 360Â°,True,True,True,True,True,True,True
title: Canon EOS 80D DSLR Camera (Body)  Canon (Body) | Digital SLR Toronto Canada Store Cameras Aden,"title: 8.1-Megapixel Digital Camera with 2.5 LCD, iA Technology, Silver , DMC-FX33S  DMC-FX33S - PanasonicB2C",False,False,False,False,False,False,False
title: Manfrotto 504 Camera Plate Long Long 504PLONG - Filmtools,title: Manfrotto Video Camera Plate - 504PLONG,True,True,True,True,True,True,True
title: Transcend TS32GSDHC10 CRC 32GB 9p SDHC 30MB/s 200x UHS-1 Class 10 Secure Digital High Capacity Card,title: Transcend 32GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS32GSDHC10) Camera & Photo Accessories - Page 3 | All Tech Toys,True,True,True,True,True,True,True
title: Sony Cyber-shot® DSC-RX100  Sony DSC-RX100 Large-sensor compact digital camera with 20.2-megapixels and an f/1.8 Carl Zeiss® lens at Crutchfield.com,title: Sony Cyber-shot RX100 DSC-RX100,True,True,True,True,True,True,True
title: GoPro Floating Hand Grip Action Camera Mount Mount LN68139 - AFHGM-001 | SCAN UK,title: STP-GB1AM Genuine Leather Hand Grip for Alpha Cameras,False,False,False,False,True,False,True
"title: Fujifilm instax mini Instant Film, Twin Pack (20 Exposures) Exposures) (16437396) Film",title: Fujifilm Instax Mini Film Twin Pack (20 Pictures)  | Unique Photo,True,True,True,True,True,True,True
title: mydlink™ Home Monitor 360 DCS 5010L mydlink 360 | D-Link,title: mydlink™ Home Monitor 360 DCS 5010L mydlink 360 | D-Link Romania,True,True,True,True,True,True,True
title: Canon EF wide-angle lens - 20 mm  Canon mm 2509A003 Camera & Camcorder Lenses CDW.com,"title: LUMIX® GF1K Series 12.1 Megapixel Interchangeable Lens Camera Kit DMC-GF1K-K ,  Panasonic Product Support - DMC-GF1K-K",False,False,False,False,False,False,True
"title: SanDisk Ultra microSDXC 200GB 90MB/s, UHS-I/Class 10 90MB/s",title: Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card Up to 90MB/s (TS128GSDXC10U1) Accessories - Page 7 | EISF,False,False,False,False,False,False,False
title: Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card Up to 90MB/s (TS128GSDXC10U1) Accessories - Page 7 | EISF,title: Transcend 32GB SDHC Class 10 UHS-1 Flash Memory Card Up to 60MB/s (TS32GSDU1) Camera & Photo Accessories - Page 21 | All Tech Toys,False,False,False,False,False,False,False
title: Canon EF 70-200mm f/2.8L IS II USM Lens Lens 2751B002 - Studio Depot,"title: Canon EF 70-200mm f/2.8L IS II USM Telephoto Zoom Lens,  Canon Lens  Prices - CNET",True,True,True,True,True,True,True
title: Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc. Document Cameras - Page 3 | Office Outlet Express,title: Ken-A-Vision Vision Viewer 7880 - document camera  Ken-A-Vision camera 7880BL Document Cameras & Overhead Projectors CDW.com,False,False,False,False,False,True,True
title: Canon BG-E14  Canon BG-E14 Battery grip for use with the EOS 70D at Crutchfield.com,title: Canon EOS BG-E14 Batterij Grip 70D/80D - Prijzen @NL Tweakers@NL,True,True,True,True,True,True,True
title: Transcend 16GB 1000x Compact Flash Card  Memory & Storage | Unique Photo,title: Transcend 128GB 1000x Compact Flash Card  Memory & Storage | Unique Photo,False,False,False,False,False,False,True
title: GoPro Tripod Mounting Kit - ABQRT-001,title: Gopro Mic Stand Out Out buy and offers on Runnerinn,False,False,False,False,False,False,False
title: HD Wireless N Day/Night Outdoor Cloud Camera DCS-2330L HD Camera | D-Link,title: NETGEAR - Arlo Smart Home Indoor/Outdoor Wireless High-Definition IP Security Cameras (3-Pack) White/Black,False,False,False,False,False,False,True
title: Manfrotto MK190XPRO4-BHQ2 Aluminum 4 Section Tripod Kit w/ Ball Head  - Optics4Birding,title: Mactrem Portable Carbon Fiber Tripod Monopod + Ball Head for DSLR Camera Camera & Photo Accessories - Page 881 | All Tech Toys,False,False,False,False,False,False,True
title: GoPro Surf Mounts ASURF-001 ASURF-001 - Filmtools,title: GoPro HERO3: Silver Edition Camera Camera - Fumfie.com,False,False,False,False,False,False,False
title: Kupo 40 Black Extension Grip Arm Arm KG203511 - Filmtools,title: Manfrotto Avenger A2030D 9.8 Ft Turtle Base C-Stand Grip Arm Kit Silver  Lightstands | Unique Photo,False,False,False,False,False,False,False
title: Sony Cyber-Shot DSC-RX100 (Black) Aden Camera  Digital Cameras  Sony (Black) | SLR Toronto Canada Store,title: Nikon D5100 Digital SLR Camera With 18-55mm VR Lens Lens - Fumfie.com,False,False,False,False,False,False,False
"title: Sony Fda-ev1mk Electronic Viewfinder for Dsc-rx100m2,dsc-rx1r,dsc-hx50v,dsc-rx1 Accessories - Page 891 | EISF",title: Sony DVM60PRR/3 60-Minute DVC Tape Hang Tab Accessories - Page 1881 | EISF,False,False,False,False,False,False,True
title: SanDisk 256 GB CF Extreme Pro 160MB/s - SDCFXPS-256G-X46  SanDisk SDCFXPS-256G-X46 | WTS Broadcast,title: SanDisk CompactFlash Card (CF) Extreme PRO 64GB 160MB/s,False,False,False,False,False,False,True
"title: LUMIX LX100 Integrated Leica DC Lens Camera with Advanced Controls DMC-LX100K ,  LUMIX - Panasonic US","title: LUMIX G Vario Lens, 7-14mm, F4.0 ASPH., Micro Four Thirds - H-F007014 ,  Panasonic Lumix VARIO 7-14mm/F4.0 ASPH. Lens",False,False,False,False,False,False,True
title: Canon PowerShot SX60 HS Wi-Fi Digital Camera,title: Canon EOS 6D(WG) Digital Camera with Canon 24-105mm f/4.0L IS USM AF Lens Lens - Fumfie.com,False,False,False,False,False,False,True
title: Sony HXR-NX100 Full HD NXCAM Camcorder Inc. Inc. Sony Camcorder - Professional Video Cameras Pro E.C. Systems E.C.,title: Sony HDR-CX405/B 9.2MP Video Recording Camcorder with 29.8mm Wide-Angle Carl Zeiss Zoom Lens (Black) Camcorder Bundles | Gear Outlet,False,False,False,False,False,False,False
title: SanDisk 32GB Extreme Pro CompactFlash Memory Card Card SDCFXPS-032G-A46 - Filmtools,title: SanDisk 32GB Extreme CompactFlash Memory Card  SDCFXS032GA46 - Filmtools,False,False,True,True,True,True,True
title: Canon Deluxe Gadget Bag 100EG Camera Cases | EISF,title: Stealth Cam CORE 3.0 MP Infrared Scouting Camera Combo,False,False,False,False,False,False,True
title: Wi Fi Pan Tilt Day Night Camera DCS-5000L Wi Camera | D-Link Finland,title: D-LINK DCS-5010L Pan & Tilt Day/Night 802.11B/G/N Network Camera 640X480 D-Link - NCIX,False,False,True,False,False,False,True
title: D-LINK DCS-5010L Pan & Tilt Day/Night 802.11B/G/N Network Camera 640X480 D-Link - NCIX,title: mydlink™ Home Monitor 360 DCS 5010L mydlink 360 | D-Link,True,True,True,True,True,True,True
title: SanDisk Extreme Pro 64GB SDHC UHS-I Card (SDSDXXG-064G-GN4IN) Computer Accessories & Peripherals - Page 2991 | Laptops Outlet Direct,"title: SANDISK carte mémoire SDXC Extreme Pro 64 Go 95 Mb/s, mï¿½moire Mb/s m moire Mb/s en stock au meilleur prix - Miss Numerique",True,False,True,False,False,True,True
title: Sony Alpha a6000 Mirrorless Digital Camera - Body only Mirrorless Cameras | EISF,title: Sony Alpha a6000 Mirrorless Digital Camera - Body only Mirrorless Bundles | EISF,True,True,False,True,True,True,True
title: CAMARA GOPRO HD HERO4 BLACK EDITION,title: GoPro HERO4 BLACK Video - Page 8 | EISF,True,True,True,True,True,True,True
title: Canon EOS 80D DSLR Camera (Body Only)  Canon Only) – Pictureline,title: Canon EOS 80D DSLR Camera (Body Only) Only) - Fumfie.com,True,True,True,True,True,True,True
title: SanDisk Extreme Pro 64GB SDHC UHS-I Card (SDSDXXG-064G-GN4IN) Computer Accessories & Peripherals - Page 2991 | Laptops Outlet Direct,title: SanDisk Extreme 64GB CompactFlash Memory Card (SDCFXSB-064G-G46) Computer Accessories & Peripherals - Page 39 | 5 Free Hosting,False,False,False,False,False,False,True
title: GoPro Jaws Flex Clamp Mount,title: GoPro Universal Jaws Flex Clamp Mount,True,True,True,True,True,True,True
"title: Kodak Power Flash Single Use Camera Compact film camera 35 mm Crno, Srebrno, Žuto Žuto film-kamere (8737553) Подаци о производу Kodak Crno Srebrno",title: Transcend 133x Compact Flash 16GB -,False,False,False,False,False,False,True
title: Canon 2400 SLR Gadget Bag for EOS Cameras Camera & Photo Accessories - Page 51 | All Tech Toys,title: Canon 200EG Deluxe Digital SLR Camera Backpack Case,False,False,False,False,False,False,True
title: Sony AS30V High Definition POV Action Video Camera HDR-AS30V Sony | All Fitness Gadgets,title: Sony HDR-AS30V/B  Sony HDR-AS30V/B 1080/60p action video camera with Wi-Fi® and GPS at Crutchfield.com,True,True,True,True,True,True,True
title: SanDisk Extreme PRO 16GB Compact Flash Memory Card UDMA 7 Speed Up To 160MB/s- SDCFXPS-016G-X46 (Label May Change) Camera & Photo Accessories - Page 171 | All Tech Toys,title: SanDisk Ultra - flash memory card 16 GB CompactFlash  SanDisk CompactFlash SDCFHS-016G-A46 Flash Memory Cards CDWG.com,False,False,True,False,False,False,True
title: Olympus M.ZUIKO DIGITAL ED 40-150mm f 2.8 PRO Lens Lens (V315050BU000),title: Olympus M.ZUIKO DIGITAL ED 40-150mm f 2.8 PRO Lens Buy Olympus Lens at Connection Public Sector Solutions,True,True,True,True,True,True,True
title: Canon EF-S 55-250mm f/4.0-5.6 IS II Telephoto Zoom Lens (discontinued by manufacturer)  Canon | EISF,title: Canon EF 24-70mm f/2.8L II USM Zoom Lens Lens - Fumfie.com,False,False,False,False,False,False,True
title: Canon EOS Rebel SL1 Kit  Canon Kit Compact 18-megapixel digital SLR camera with hybrid autofocus and 18-55mm STM zoom lens at Crutchfield.com,title: Canon EOS Rebel SL1  Canon SL1 - 8575B003 Digital Cameras CDW.com,True,True,True,True,True,True,True
title: 360RIZE 360Orb 360° Plug-n-Play Rig for GoPro HERO4/3+/3 360Â°,title: Dunlop Play Play köp och erbjuder Smashinn,False,False,False,False,False,False,False
title: Canon EOS 70D Digital SLR Camera (Body Only) Digital Cameras - Page 3 | EISF,title: R-F-3 Camera Cover (Body Cap) for EOS Bodies & Extension Tube Fronts,False,False,False,False,True,False,True
title: GoPro HERO4 BLACK GoPro | All Fitness Gadgets,title: GoPro HERO4 BLACK Video - Page 8 | EISF,True,True,True,True,True,True,True
title: Canon EOS 6D (Body)   Canon | Digital SLR Camera Cameras Toronto Canada Store Aden,title: Camera cầu hồng ngoại Model IRD2936A10H IRD2936A10H - TRAMYSHOP.COM,False,False,False,False,True,False,True
title: Transcend 16GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS16GSDHC10) Digital Camera Accessories | All Tech Toys,title: Fujifilm 4 GB SDHC Class 10 Flash Memory Card Camera & Photo Accessories - Page 3251 | All Tech Toys,False,False,False,False,False,False,True
title: GoPro Chesty (Chest Harness)  GoPro Harness),title: Chest Mount Harness Go Pro Chest Harness - Accessories Video Cameras Electronic & Orienteering Devices at Barrabes.com,True,True,True,True,True,True,True
title: Manfrotto MVH500AH Pro Fluid Head Flat Base  - Optics4Birding,title: Manfrotto MVH502AH Pro Video Head Flat Base Size M  Manfrotto M | WTS Broadcast,False,False,False,False,True,False,False
title: Wi Fi Pan Tilt Day Night Camera DCS-5000L Wi Camera | D-Link Finland,"title: 14.1 Megapixel Lumix Digital Camera DMC-FX700 ,  Panasonic Product Support - DMC-FX700S",False,False,False,False,False,False,False
title: Manfrotto 502HD Long Quick Release Plate 504PLONG  Manfrotto 504PLONG For sale! - EuroOptic.com,title: Manfrotto Video Camera Plate - 504PLONG,True,True,True,True,True,True,True
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Christie Digital LHD700 Projector Projector - Fumfie.com,False,False,False,False,False,False,True
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 APO DG Macro Autofocus Lens for Pentax AF AF - Fumfie.com,False,False,False,True,True,False,False
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 APO DG Macro Autofocus Lens for Pentax AF AF - Fumfie.com,False,False,False,True,True,False,False
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 APO DG Macro Autofocus Lens for Pentax AF AF - Fumfie.com,False,False,False,True,True,False,False
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 APO DG Macro Autofocus Lens for Pentax AF AF - Fumfie.com,False,False,False,True,True,False,False
title: Sony AS30V High Definition POV Action Video Camera HDR-AS30V Sony | All Fitness Gadgets,"title: HD Hidden Surveillance Camera System, Security DVR, 16 PIR Cameras DVR System",False,False,False,False,True,False,True
title: Transcend 32GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS32GSDHC10) Camera & Photo Accessories - Page 3 | All Tech Toys,title: Transcend 128GB SDXC Class 10 Flash Memory Card Up to 30MB/s (TS128GSDXC10) Memory Cards | Laptops Outlet Direct,False,False,False,False,True,False,False
title: Fujifilm Instax MINI 25 Instant Film Camera (White) Film Photography - Page 5 | EISF,title: Fujifilm Instax Mini 25 Camera (White) uses Film  Fujifilm Film | FujiFilm at Unique Photo,True,True,True,True,True,True,True
"title: Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras  Chromo Lig","title: Chromo Inc CI55000020 160 LED CI-160 Dimmable Ultra High Power Panel, Camcorder Video Light for Canon, Nikon, Pentax, Panasonic, Sony, Samsung and Olympus Digital SLR Cameras On-Camera Lights | Come As You Arts",False,False,False,False,True,False,True
"title: Arlo Security System - 3 Wire-Free HD Cameras, Indoor/Outdoor, Night Vision (VMS3330) Surveillance Systems | EISF",title: GoPro HD Cameras CHDHX-601  GoPro CHDHX-601: HERO6 Black Edition Camera | JEGS,False,False,False,False,False,False,False
title: Speedlite 270EX II Canon Speedlite II | Canon Online Store,title: Canon Speedlite 270EX II  Canon II Flash for digital SLRs and select PowerShot cameras at Crutchfield.com,True,True,True,True,True,True,True
"title: Canon PowerShot SX540 HS - Digitalkamera 20,3 MP CMOS 4,3 mm-215 mm Display: 7,6 cm/3 TFT Schwarz 20 6 3 7 4",title: MCOCEAN Accessories Set for GoPro Hero 4 / 3 Plus 2 and Camera (33 Items) Body Mounted Cameras | Video Gear Outlet,False,False,False,False,False,False,True
title: Canon 100EG Digital SLR Camera Case - Gadget Bag,title: Canon Deluxe Gadget Bag 100EG Camera Cases | EISF,True,True,True,True,True,True,True
title: Nikon AF-S 16-35mm f/4G ED VR - Prijzen @NL Tweakers@NL,title: Buff ® FC Barcelona Polar 15/16 Motardinn 15/16 köp och erbjuder,False,False,False,False,False,False,True
title: Logitech HD Webcam C930e  Logitech C930e - 960-000971 Webcams CDWG.com,title: Logitech HD Webcam C930E for Enterprise 1080p Autofocus Microphone USB2.0 USB2.0 - NCIX,True,True,True,True,True,True,True
title: Sony 4K HD Video Recording FDRAX33 Handycam Camcorder Camcorders - Page 9 | Come As You Arts,title: Sony HD Video Recording HDRCX405 Handycam Camcorder Camcorders - Page 4 | Come As You Arts,False,False,False,False,False,False,True
title: Canon LC-E6 - battery charger  Canon charger 3348B001 Digital Camera Accessories CDW.com,title: GoPro Dual - battery charger USB  GoPro USB AHBBP301 Digital Camera Accessories CDWG.com,False,False,False,False,False,False,True
title: Sony SEL55210 55-210mm f/4.5-6.3  Sony f/4.5-6.3 (Silver) Telephoto zoom lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com,title: Canon WD-H58  Canon WD-H58 Wide-angle camcorder lens at Crutchfield.com,False,False,False,False,False,False,False
title: D300S DSLR Camera (Body Only) Nikon 25464 B&H Photo Video,title: Discovery Digital Photo Camera,False,False,False,True,True,True,True
title: Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Blue) (OLD MODEL) Cameras | EISF,title: Panasonic LUMIX DMC-FZ70 16.1 MP Digital Camera with 60x Optical Image Stabilized Zoom and 3-Inch LCD (Black) Digital Cameras - Page 3 | EISF,False,False,False,False,False,False,True
"title: Canon PowerShot SX540 HS - Digitalkamera 20,3 MP CMOS 4,3 mm-215 mm Display: 7,6 cm/3 TFT Schwarz 20 6 3 7 4",title: 10bar Hero 3 / Plus 4 Housing HS GP3 Plus comprar y ofertas en Bikeinn,False,False,False,False,False,False,False
title: Canon EOS Rebel T5i 18-135mm IS STM Digital SLR Camera Kit (Black) Digital Cameras - Page 5 | EISF,title: Canon EOS Rebel T5i Telephoto Kit  Canon Kit 18-megapixel digital SLR camera with hybrid autofocus and 18-135mm STM zoom lens at Crutchfield.com,True,True,True,True,True,True,True
